time,open,high,low,close,volume
2025-10-10,26.35,26.68,26.15,26.39,56893102
2025-10-13,26.1,26.35,25.96,26.3,46525369
2025-10-14,26.44,26.63,26.01,26.01,49480714
2025-10-15,26.1,26.59,26.06,26.2,31543637
2025-10-16,26.25,26.49,26.1,26.15,26521526
2025-10-17,26.2,26.73,26.06,26.06,43585001
2025-10-20,25.91,26.06,24.28,24.28,74616443
2025-10-21,24.37,25.0,23.85,24.33,51770515
2025-10-22,24.61,24.66,23.85,24.47,29656126
2025-10-23,24.52,24.71,24.23,24.23,19937571
2025-10-24,24.18,24.18,23.41,23.46,46429003
2025-10-27,23.6,23.7,22.88,22.88,52404704
2025-10-28,22.88,23.08,22.26,23.08,49595867
2025-10-29,23.27,23.65,23.12,23.41,24142745
2025-10-30,23.46,23.46,22.93,23.03,24550635
2025-10-31,22.88,23.17,22.69,22.69,19880845
2025-11-03,22.79,23.08,22.21,22.21,30026691
2025-11-04,22.6,23.41,22.31,23.08,38267746
2025-11-05,23.08,23.17,22.88,22.98,12451373
2025-11-06,23.08,23.17,22.69,22.79,10746203
2025-11-07,22.84,22.84,22.26,22.4,21383016
2025-11-10,22.4,22.69,22.16,22.21,17069995
2025-11-11,22.26,22.45,22.11,22.31,15240333
2025-11-12,22.45,22.88,22.31,22.79,17553269
2025-11-13,22.84,22.88,22.6,22.6,19659523
2025-11-14,22.55,22.74,22.4,22.6,16583082
2025-11-17,22.69,23.03,22.69,22.88,16870916
2025-11-18,22.88,23.03,22.79,22.79,19518817
2025-11-19,22.84,22.88,22.5,22.6,16619445
2025-11-20,22.79,22.79,22.4,22.45,13650003
2025-11-21,22.35,22.35,22.11,22.31,26708027
2025-11-24,22.35,22.5,22.16,22.26,10564501
2025-11-25,22.31,22.4,21.92,21.97,18555373
2025-11-26,22.02,22.55,21.97,22.35,21658796
2025-11-27,22.45,22.74,22.4,22.6,22913681
2025-11-28,22.6,22.6,22.35,22.35,11779480
2025-12-01,22.4,22.5,22.31,22.31,7815407
2025-12-02,22.31,22.69,22.11,22.64,19197336
2025-12-03,22.64,23.65,22.64,23.6,56726448
2025-12-04,23.85,25.0,23.85,24.71,80989495
2025-12-05,24.81,24.81,24.13,24.18,29485320
2025-12-08,24.04,24.57,23.89,24.33,22653962
2025-12-09,24.09,24.23,23.41,23.75,34417280
2025-12-10,23.75,24.47,23.65,24.18,25897477
2025-12-11,24.28,24.33,23.75,23.89,15215314
2025-12-12,23.94,23.99,23.08,23.08,21888141
2025-12-15,23.08,23.27,22.74,22.84,16064871
2025-12-16,22.93,23.8,22.6,23.51,21456561
2025-12-17,23.6,23.75,23.41,23.46,9551034
2025-12-18,23.36,23.75,23.32,23.7,12983489
2025-12-19,23.7,23.75,23.56,23.75,10360394
2025-12-22,23.89,24.42,23.7,24.28,26698293
2025-12-23,24.37,24.66,23.94,24.13,22027678
2025-12-24,24.13,24.57,23.99,24.33,24820181
2025-12-25,24.28,24.57,24.04,24.04,17948698
2025-12-26,23.75,24.04,23.27,23.89,24404357
2025-12-29,23.89,24.04,23.75,23.89,11466071
2025-12-30,23.94,24.23,23.89,24.04,12071882
2025-12-31,24.04,24.33,23.99,24.33,23851990
2026-01-05,24.37,24.76,23.08,24.37,36911508
2026-01-06,24.47,25.72,24.04,25.62,72216869
2026-01-07,25.72,25.82,25.43,25.67,33952576
2026-01-08,25.72,26.1,25.48,25.58,47594935
2026-01-09,25.72,26.63,25.67,26.25,66132709
2026-01-12,26.49,27.11,26.49,27.11,57047991
2026-01-13,27.16,27.21,26.39,26.49,45829946
2026-01-14,26.54,26.87,25.82,26.1,45185055
2026-01-15,26.01,26.49,25.77,26.2,34649033
2026-01-16,26.35,26.63,26.01,26.01,20393398
2026-01-19,26.15,26.54,26.1,26.44,27257791
2026-01-20,26.68,26.92,26.06,26.35,28147662
