time,open,high,low,close,volume
2026-03-04,32.81,33.01,31.14,31.83,30895010
2026-03-05,32.32,32.42,31.54,31.54,15773863
2026-03-06,31.44,31.44,30.7,30.8,14764702
2026-03-09,28.65,29.19,28.65,28.65,33452301
2026-03-10,30.17,30.17,29.14,29.68,18795459
2026-03-11,29.43,30.7,29.33,30.46,13021858
2026-03-12,29.92,30.36,29.28,29.38,18093449
2026-03-13,29.38,29.68,29.04,29.38,9849933
2026-03-16,29.38,29.82,29.38,29.58,8145263
2026-03-17,29.63,30.26,29.48,29.68,13176897
2026-03-18,29.87,30.17,29.53,29.68,6848949
2026-03-19,29.53,29.68,29.28,29.43,16400041
2026-03-20,29.38,29.48,29.24,29.24,7927295
2026-03-23,28.89,28.94,28.3,28.3,15416740
2026-03-24,28.7,29.24,28.55,29.24,9259208
2026-03-25,29.68,30.26,29.43,30.17,10023980
2026-03-26,30.07,30.07,29.53,29.53,7439768
2026-03-27,29.53,30.07,29.43,30.02,7629538
2026-03-30,29.43,29.87,29.14,29.87,6347455
2026-03-31,29.87,30.12,29.77,30.07,8869823
2026-04-01,30.7,30.7,30.17,30.17,8798124
2026-04-02,29.87,29.92,29.48,29.72,7875017
2026-04-03,29.77,29.87,29.14,29.14,8911930
2026-04-06,29.09,29.09,28.4,28.45,12561943
2026-04-07,28.65,28.7,27.77,28.11,15411425
2026-04-08,29.14,30.07,28.89,30.07,18147180
2026-04-09,30.31,30.95,29.97,30.26,20828130
2026-04-10,30.41,31.98,30.41,31.59,30713220
2026-04-13,30.85,31.49,30.85,31.24,10942428
2026-04-14,31.73,31.88,31.19,31.39,9849017
2026-04-15,31.73,31.88,31.19,31.19,12311880
2026-04-16,31.19,31.44,31.14,31.24,8581939
2026-04-17,31.49,31.78,31.34,31.59,12206220
2026-04-20,31.73,32.22,31.68,31.93,12631609
2026-04-21,31.98,32.17,31.83,32.03,10368300
2026-04-22,32.42,32.81,32.22,32.32,15104674
2026-04-23,32.32,33.01,32.22,32.61,12878712
2026-04-24,32.71,33.59,32.61,33.54,24952515
2026-04-28,34.28,34.28,33.79,33.89,16815858
2026-04-29,33.79,33.89,32.81,33.15,16473429
2026-05-04,33.1,33.25,32.61,32.86,11628936
2026-05-05,32.76,32.76,32.03,32.61,10621558
2026-05-06,32.76,33.2,32.52,33.2,7876307
2026-05-07,33.35,33.5,33.01,33.01,9759714
2026-05-08,32.96,33.25,32.86,33.15,10533389
2026-05-11,33.25,33.25,33.05,33.1,10462072
2026-05-12,33.1,33.15,32.96,33.1,9682526
2026-05-13,33.2,33.2,32.86,32.91,11511777
2026-05-14,32.91,33.3,32.91,33.3,10243023
2026-05-15,33.64,34.08,33.25,33.35,22596030
2026-05-18,33.3,33.5,33.05,33.3,12204394
2026-05-19,33.5,33.6,32.6,32.6,15774547
2026-05-20,32.2,32.45,31.05,32.45,19975356
2026-05-21,32.5,32.6,32.2,32.25,9023515
2026-05-22,32.4,32.4,31.65,32.2,7166246
2026-05-25,32.05,32.8,32.05,32.55,6809681
2026-05-26,32.5,33.0,32.45,32.9,5445378
2026-05-27,33.1,33.7,32.9,33.65,16318032
2026-05-28,33.6,33.6,32.6,32.6,8077139
2026-05-29,32.65,33.05,32.65,32.75,6883888
2026-06-01,32.85,32.95,32.35,32.35,5957400
2026-06-02,32.35,32.4,31.9,31.9,8472100
2026-06-03,31.9,32.0,31.45,31.55,11052800
2026-06-04,31.65,31.9,31.45,31.45,6761500
2026-06-05,31.5,32.0,31.5,31.7,5839000
2026-06-08,31.5,31.6,30.85,30.85,9610500
2026-06-09,30.9,31.2,30.8,30.9,9572400
2026-06-10,31.05,31.25,30.9,30.95,4691800
2026-06-11,30.95,31.05,30.8,30.85,6590700
2026-06-12,31.3,31.45,31.05,31.25,10931200
2026-06-15,31.7,31.95,31.25,31.7,10553500
2026-06-16,31.8,31.9,31.55,31.75,7120000
2026-06-17,31.75,31.8,31.35,31.45,16629400
2026-06-18,31.45,31.5,31.15,31.2,8917000
2026-06-19,31.25,31.3,30.9,30.95,10874100
2026-06-22,31.15,31.15,30.9,30.9,5678600
2026-06-23,31.0,33.05,31.0,32.05,28233400
2026-06-24,32.5,32.95,32.0,32.5,17964000
2026-06-25,32.7,33.5,32.45,33.4,20973800
2026-06-26,33.4,33.45,32.9,33.4,10271000
2026-06-29,33.3,33.9,33.25,33.8,14115800
2026-06-30,33.85,33.85,33.45,33.5,9363600
2026-07-01,33.55,34.5,33.5,34.3,14899400
2026-07-02,34.35,34.6,33.8,33.85,12377100
2026-07-03,33.95,33.95,33.2,33.6,15380400
2026-07-06,33.6,33.95,33.2,33.75,10686300
2026-07-07,33.75,33.85,33.35,33.85,7544400
2026-07-08,33.85,34.2,33.75,33.75,12585200
2026-07-09,33.55,33.65,33.15,33.15,11473700
2026-07-10,33.15,33.2,32.3,32.4,16294000
2026-07-13,32.25,32.35,31.5,32.35,19906700
2026-07-14,32.15,32.3,31.75,32.2,11243700
2026-07-15,32.05,32.2,31.5,31.5,8134600
2026-07-16,31.3,31.9,30.75,31.9,14633400
2026-07-17,31.9,31.9,31.45,31.45,7054000
2026-07-20,31.4,31.4,29.95,29.95,14287800
2026-07-21,30.0,30.2,29.6,29.8,10138100
2026-07-22,29.9,30.3,29.0,29.0,19146900
2026-07-23,29.05,29.95,28.35,29.25,16985100
2026-07-24,28.9,29.2,28.5,28.6,10695100
2026-07-27,28.7,29.05,28.25,28.25,10295400
2026-07-28,28.15,28.6,27.8,28.5,10441600
2026-07-29,28.15,28.55,28.15,28.4,8541800
2026-07-30,28.6,29.75,28.4,29.3,19699200
2026-07-31,29.55,29.55,28.95,28.95,11594700
2026-08-03,29.15,30.3,29.15,29.95,13434400
2026-08-04,29.9,29.95,29.55,29.65,9310400
2026-08-05,29.9,30.05,29.55,29.65,12029900
2026-08-06,29.7,29.75,29.4,29.4,5432200
