time,open,high,low,close,volume
2026-03-04,85.77,87.44,82.52,87.44,13430182
2026-03-05,87.54,87.64,83.9,83.9,11284103
2026-03-06,83.5,83.5,80.45,81.43,13369655
2026-03-09,75.82,75.82,75.82,75.82,5008352
2026-03-10,77.79,80.55,76.22,79.76,21059673
2026-03-11,79.76,85.28,79.27,85.18,17352817
2026-03-12,82.71,85.18,81.83,83.31,10115950
2026-03-13,83.21,83.21,80.75,80.75,6271831
2026-03-16,80.65,80.94,79.17,79.37,5290723
2026-03-17,80.25,82.52,80.25,81.43,3817541
2026-03-18,81.53,83.01,81.14,82.42,4310974
2026-03-19,80.75,81.34,80.15,81.14,7925965
2026-03-20,80.84,80.84,78.48,78.48,6497702
2026-03-23,76.81,76.91,73.06,73.06,17503113
2026-03-24,75.43,75.62,73.85,74.84,7912250
2026-03-25,75.82,78.28,75.62,77.99,7558466
2026-03-26,76.81,77.69,76.22,77.3,7072035
2026-03-27,77.4,80.55,77.0,79.76,7603939
2026-03-30,77.69,79.56,77.4,79.56,6033556
2026-03-31,79.56,80.84,79.27,80.55,6589515
2026-04-01,81.73,82.62,80.55,81.14,5742712
2026-04-02,80.55,80.55,78.78,80.55,5683366
2026-04-03,80.25,80.25,77.99,78.09,6909504
2026-04-06,77.1,78.09,76.41,77.1,6417051
2026-04-07,77.2,77.59,75.43,76.81,3813603
2026-04-08,79.37,80.75,78.68,80.65,10199975
2026-04-09,79.66,80.75,79.47,79.47,3654375
2026-04-10,80.06,80.94,79.76,80.25,4672394
2026-04-13,79.56,80.06,78.58,80.06,4812814
2026-04-14,80.84,81.43,80.15,80.35,4605393
2026-04-15,80.75,80.75,78.78,78.78,3806426
2026-04-16,78.97,80.75,78.97,80.06,5786292
2026-04-17,81.34,85.57,81.24,85.57,15119203
2026-04-20,86.16,87.15,85.08,85.96,10184970
2026-04-21,86.06,86.06,84.29,84.29,7235078
2026-04-22,84.09,85.08,83.5,85.08,9180381
2026-04-23,85.08,85.47,83.01,83.21,5425585
2026-04-24,83.21,83.9,82.22,82.22,4641357
2026-04-28,82.42,84.59,82.42,84.29,5387156
2026-04-29,83.7,84.39,82.71,82.71,4902972
2026-05-04,83.4,84.09,82.12,83.6,6379357
2026-05-05,83.31,84.09,82.81,83.5,4725539
2026-05-06,83.9,85.08,83.6,84.68,6704916
2026-05-07,84.88,86.06,84.68,84.68,6356616
2026-05-08,84.39,84.59,83.31,83.31,4612083
2026-05-11,83.01,83.9,82.22,82.22,5728489
2026-05-12,82.22,83.01,81.34,82.52,4940892
2026-05-13,82.71,83.01,81.43,82.42,3540498
2026-05-14,82.42,83.31,81.93,82.91,4007054
2026-05-15,83.21,83.31,80.75,80.75,6703483
2026-05-18,80.75,80.75,77.79,77.79,11972650
2026-05-19,77.99,78.48,76.91,77.0,7970686
2026-05-20,77.0,77.59,73.06,76.02,8810796
2026-05-21,77.0,78.28,76.51,78.28,6607123
2026-05-22,78.97,79.76,77.89,78.19,6094361
2026-05-25,78.87,78.87,77.2,77.5,2519844
2026-05-26,77.79,78.19,77.1,77.3,2524001
2026-05-27,77.89,79.17,77.59,78.78,4639032
2026-05-28,78.78,79.07,76.51,76.51,4033963
2026-05-29,76.51,77.1,74.64,75.13,7847270
2026-06-01,75.33,77.89,75.33,77.89,3808620
2026-06-02,78.19,78.19,76.31,76.71,2975137
2026-06-03,76.61,77.3,75.72,77.3,4806419
2026-06-04,77.3,77.3,75.82,77.2,4312494
2026-06-05,77.3,77.69,76.41,76.81,3246019
2026-06-08,75.82,76.12,75.13,75.23,4640222
2026-06-09,75.33,76.31,75.13,76.22,1776016
2026-06-10,75.92,77.1,75.43,77.0,2871198
2026-06-11,77.1,77.3,75.72,75.72,3307317
2026-06-12,76.61,76.61,75.13,75.23,4145079
2026-06-15,75.82,78.48,75.82,78.19,7879397
2026-06-16,78.19,78.58,77.59,78.19,3189641
2026-06-17,78.09,78.58,77.5,77.89,4073332
2026-06-18,77.4,77.79,76.81,77.5,3239944
2026-06-19,77.5,77.69,76.31,76.81,2428886
2026-06-22,76.81,76.81,75.82,76.02,2996794
2026-06-23,75.92,76.02,74.84,74.84,6305433
2026-06-24,74.84,76.61,73.85,76.61,4232206
2026-06-25,75.92,76.31,75.53,76.02,3557473
2026-06-26,75.92,77.3,75.33,77.3,4863714
2026-06-29,77.2,77.99,76.91,77.79,4278667
2026-06-30,77.59,77.79,76.41,76.91,4012834
2026-07-01,76.81,78.78,76.51,78.78,6038571
2026-07-02,78.97,80.15,78.19,78.48,4646530
2026-07-03,78.38,78.38,77.1,77.69,3281119
2026-07-06,77.4,77.59,75.53,76.81,4943043
2026-07-07,76.91,77.1,76.22,76.31,2157297
2026-07-08,76.31,77.99,76.12,77.59,3149865
2026-07-09,77.2,77.3,76.61,77.3,1584950
2026-07-10,77.69,77.69,75.43,75.43,3172985
2026-07-13,75.62,76.12,74.84,74.84,3727883
2026-07-14,74.64,75.62,74.05,75.62,2792654
2026-07-15,75.62,75.62,74.64,75.03,1804241
2026-07-16,75.03,75.53,73.85,75.53,4358278
2026-07-17,75.33,75.53,74.74,75.53,1828516
2026-07-20,75.72,75.72,72.87,74.05,7684609
2026-07-21,73.95,75.23,73.16,74.74,2876955
2026-07-22,74.74,74.84,69.52,69.52,13492251
2026-07-23,69.42,70.6,66.07,70.41,9076521
2026-07-24,68.54,69.82,66.96,66.96,3618841
2026-07-27,67.45,67.94,62.33,62.33,7706263
2026-07-28,62.92,64.89,61.54,64.2,6966852
2026-07-29,65.0,67.8,64.6,66.5,4620279
2026-07-30,66.5,70.9,66.1,69.8,8434762
2026-07-31,70.5,70.5,68.5,69.9,4570059
2026-08-03,70.0,73.0,69.9,72.5,5098005
2026-08-04,72.2,72.9,71.4,72.1,3713043
2026-08-05,72.4,72.9,71.0,72.2,3961891
2026-08-06,71.5,71.9,70.4,70.6,2817800
